,text,created_at,id_str,Sentiment
252,congratul,07-24-2020 18:47:00,1.2867346461354476e+18,neg
253,i spoke highli respect senat inform will not chang name great militari base fort place two world war like jim believ,07-24-2020 14:28:39,1.2866696310721085e+18,neg
254,great job agre build texa expect largest auto plant anywher he kept word texa big made in the,07-24-2020 13:59:35,1.286662316717744e+18,pos
255,the great jim ryun honor morn white hous present the presidenti medal congratul jim entir ryun,07-24-2020 12:55:06,1.286646085541417e+18,pos
256,rt will interview tonight,07-24-2020 00:57:27,1.2864654851361792e+18,neg
257,,07-24-2020 00:36:59,1.2864603318422446e+18,neg
258,will interview tonight,07-24-2020 00:18:50,1.2864557674622198e+18,neg
259,welcom back,07-23-2020 23:43:11,1.286446796181508e+18,neg
260,white hous press confer,07-23-2020 20:53:13,1.286404022442832e+18,UNCERTAIN
261,the suburban housew america must read biden destroy neighborhood american i preserv make even,07-23-2020 18:46:40,1.2863721751177912e+18,pos
262,obama even endors biden everyon els primari even wait long make commerci rememb i even i they terribl,07-23-2020 16:29:16,1.2863375962060554e+18,neg
263,the democrat state strongli approv payrol tax cut it would great the republican therefor want ask dem usual hurt work men women,07-23-2020 16:09:48,1.2863326950234317e+18,pos
264,recent watch fail rino tom ridg former head homeland secur tri justifi sudden love radic left mayor portland last night boo shout exist agit love watch pathet never trumper,07-23-2020 13:59:34,1.2862999241419325e+18,neg
265,we great thing matter,07-23-2020 12:44:12,1.2862809567107236e+18,pos
266,rt put anoth elect offici abdic respons provid law order threaten citizen,07-23-2020 12:25:28,1.2862762397964493e+18,neg
267,rt georg observ languag shape thought hold true black live matter write,07-23-2020 12:25:09,1.2862761631077294e+18,neg
268,rt as nativ oregonian still attest happen portland,07-23-2020 12:24:49,1.286276076096893e+18,neg
269,rt thi joe biden call,07-23-2020 12:24:30,1.2862759976760484e+18,neg
270,rt could media pleas stop publish same nevertrump,07-23-2020 12:22:20,1.2862754538509804e+18,neg
271,rt matt borg former chair ohio republican parti set pac tri elect joe,07-23-2020 12:21:15,1.2862751823746703e+18,neg
272,rt the biden promis elect hyster scream end come kid,07-23-2020 12:20:49,1.2862750707726213e+18,neg
273,rt even news host seem dramat unawar nearli test per day,07-23-2020 12:19:32,1.2862747494427935e+18,neg
274,rt fwiw quit peopl recent week gener like cheney includ hill extrem,07-23-2020 12:19:09,1.286274652155736e+18,neg
275,rt quick twitter request look video recent riot block,07-23-2020 12:17:46,1.286274303529558e+18,neg
276,rt charg mccloskey,07-23-2020 12:17:11,1.2862741553028383e+18,neg
277,rt a februari new york time stori major driver russia collus new fbi note show quietli,07-23-2020 12:15:42,1.2862737856085156e+18,neg
278,rt a remind pander bow mob still threaten humili,07-23-2020 12:15:24,1.2862737074854052e+18,pos
279,rt the worst mayor america seem think citi jurisdict america,07-23-2020 12:14:58,1.2862735992135762e+18,neg
280,john bolton except hillari far worst offend,07-23-2020 12:14:31,1.286273485514449e+18,neg
281,rt at least de blasio wheeler lightfoot give hope world class idiot mayor major,07-23-2020 12:12:44,1.2862730375207322e+18,UNCERTAIN
282,great maga anyth great rate,07-23-2020 12:12:01,1.2862728573376635e+18,pos
283,rt fbi knew kept fake scandal aliv anyway via,07-23-2020 12:08:39,1.286272009580798e+18,neg
284,rt anoth exampl terribl liber would america america would,07-23-2020 12:07:00,1.2862715963494892e+18,neg
285,rt presid want reopen busi reopen school reopen church rebuild,07-23-2020 12:03:33,1.2862707248360694e+18,neg
286,rt fight presid vision republican,07-23-2020 11:56:39,1.2862689882265027e+18,neg
287,rt we join advoc stop endless liz cheney want stay forev,07-23-2020 11:56:09,1.2862688631690772e+18,neg
288,liz cheney upset i activ get great beauti countri ridicul costli endless i also make alli pay ten billion dollar delinqu militari they must least treat us,07-23-2020 11:45:29,1.2862661787893105e+18,neg
289,i deepli sadden loss friend charl charl trail blazer polit fearless leader alongsid brother medgar civil,07-22-2020 22:46:27,1.28607012996565e+18,UNCERTAIN
290,rt our nationwid posit coronaviru test rate,07-22-2020 22:41:35,1.2860689047883612e+18,neg
291,rt we focu effort support nurs home give state inform need,07-22-2020 22:41:28,1.2860688745601024e+18,UNCERTAIN
292,rt begin made top prioriti shelter,07-22-2020 22:40:56,1.2860687410637496e+18,neg
293,rt administr reach histor agreement pfizer produc deliv million dose,07-22-2020 22:40:53,1.286068727017091e+18,neg
294,rt presid hold news confer,07-22-2020 21:51:18,1.2860562504683766e+18,neg
295,rt presid oper we soon send feder law enforc citi need help,07-22-2020 20:45:37,1.2860397190134907e+18,neg
296,rt presid messag american commun plagu violent,07-22-2020 20:45:08,1.286039600796926e+18,neg
297,rt announc surg feder law enforc american commun plagu violent work,07-22-2020 20:44:34,1.2860394545289994e+18,neg
298,rt first duti presid protect american peopl today i take action fulfil sacr,07-22-2020 20:44:31,1.2860394445717258e+18,neg
299,rt presid deliv remark oper legend,07-22-2020 19:57:48,1.2860276886465208e+18,neg
300,we must protect nation park children i call hous pass great american outdoor act thank work histor,07-22-2020 19:32:42,1.28602137207083e+18,UNCERTAIN
301,rt presid preform million conduct nearli three time mani test,07-22-2020 00:53:11,1.2857396343502643e+18,neg
302,rt presid my administr zero outstand request equip state,07-22-2020 00:53:03,1.2857396015130624e+18,neg
303,rt presid ask everybodi abl social distanc wear,07-22-2020 00:46:26,1.2857379368399462e+18,neg
304,rt fatal fallen nationwid surg suppli personnel therapeut,07-22-2020 00:46:22,1.2857379185485414e+18,neg
305,rt one famili mourn everi preciou life i pledg honor develop vaccin,07-21-2020 22:19:00,1.2857008317828628e+18,neg
306,rt presid hold news confer,07-21-2020 21:11:10,1.2856837625635553e+18,neg
307,vote unless chang court lead corrupt elect,07-21-2020 11:41:10,1.2855403185034076e+18,neg
308,strong stock market you want see vote radic left big tax,07-21-2020 11:33:05,1.2855382838927483e+18,neg
309,view gener flynn never prosecut first judg andrew napolitano,07-21-2020 10:48:12,1.2855269896679588e+18,UNCERTAIN
310,you never hear fake news concern china viru comparison countri suffer greatli well done thing countri could,07-21-2020 10:39:47,1.2855248716661187e+18,neg
311,tremend progress made vaccin,07-21-2020 10:31:23,1.2855227541298586e+18,neg
312,look forward live sport time i wit player kneel nation anthem sign great disrespect countri flag game,07-21-2020 10:24:20,1.2855209826487296e+18,UNCERTAIN
313,thank good review comment interview chri wallac we may set record interview it degre make thing,07-21-2020 10:21:16,1.2855202115931054e+18,UNCERTAIN
314,we unit effort defeat invis china viru mani peopl say patriot wear face mask social there nobodi patriot favorit,07-20-2020 19:43:46,1.285299379746812e+18,pos
315,rt i want say truli humbl i honor i work hard texa would like,07-20-2020 13:34:16,1.2852063917083607e+18,neg
316,congratul allen great,07-20-2020 12:53:01,1.2851960130206106e+18,pos
317,so catch obama biden even mention rest crew spi campaign and noth i hope if way around year never,07-19-2020 17:14:33,1.2848994385914511e+18,neg
318,rt make america great,07-19-2020 16:56:44,1.2848949585672602e+18,pos
319,the radic left democrat total control biden destroy countri know unimagin bad thing would happen look portland pol fine day we sent look new york chicago,07-19-2020 16:56:18,1.2848948456146002e+18,neg
320,we tri help portland hurt their leadership month lost control anarchist they miss we must protect feder properti and our these mere protest real,07-19-2020 12:42:50,1.2848310611811738e+18,neg
321,make america great,07-19-2020 11:45:33,1.2848166461049283e+18,pos
322,oregon offici run scare come portland,07-19-2020 05:53:56,1.2847281584414188e+18,neg
323,rt joe biden mission elimin mani american job no wonder union worker pennsylvania tell,07-19-2020 02:59:09,1.284684172511019e+18,UNCERTAIN
324,rt the radic left want open time let know wrong take offici survey,07-19-2020 02:58:06,1.2846839095240704e+18,neg
325,rt school shutdown hurt vulner student across the stori jackson public school,07-19-2020 02:57:18,1.2846837044351918e+18,neg
326,rt need evid democrat abandon men women countri look,07-19-2020 02:57:06,1.284683657207337e+18,neg
327,rt tax cut work everyday the tax cut job act continu boost job growth,07-19-2020 02:56:51,1.2846835912686019e+18,pos
328,rt increas tax would expand includ taxpay work peopl incom it also,07-19-2020 02:56:18,1.2846834533096284e+18,neg
329,rt presid spot want buri economi suffoc relentless,07-19-2020 02:44:38,1.2846805192639488e+18,neg
330,rt presid democrat radic environment they want imposs,07-19-2020 02:42:57,1.284680095991509e+18,neg
331,,07-18-2020 20:30:53,1.284586459358466e+18,neg
332,sadden hear news civil right hero john lewi melania i send prayer,07-18-2020 18:05:35,1.2845498963899556e+18,neg
333,rt corrupt joe biden want defund he may use differ word look pact crazi,07-18-2020 05:08:47,1.2843544057316516e+18,neg
334,rt i ultim member the book month first i lowlif dummi john bolton war monger,07-18-2020 05:08:26,1.2843543199412838e+18,neg
335,rt end go govern next mari trump seldom seen niec know littl,07-18-2020 05:08:22,1.2843543037638984e+18,neg
336,rt mani book written good both happili sadli,07-18-2020 05:08:19,1.284354291369681e+18,UNCERTAIN
337,rt correct joe biden would defund the media bend backward let joe,07-18-2020 05:07:04,1.2843539741125222e+18,UNCERTAIN
338,rt polic budget thi cut defund polic further,07-18-2020 05:06:59,1.2843539559805542e+18,neg
339,rt across unit state effect bankrupt destroy joe biden empti vessel,07-18-2020 05:06:55,1.2843539355626783e+18,neg
340,rt social interact essenti the offici advoc all polici consider,07-18-2020 05:02:46,1.2843528922715668e+18,neg
341,rt kudo trump administr work hard get vaccin also rob luna help us,07-18-2020 05:01:41,1.284352619780219e+18,neg
342,rt take listen fox radio,07-18-2020 05:01:13,1.2843525012868751e+18,neg
343,rt the onslaught andrew sullivan ny mag concert,07-18-2020 05:00:24,1.2843522986223616e+18,neg
344,great job,07-18-2020 04:59:29,1.2843520670967726e+18,pos
345,rt polit expert democrat strategi effect legal violent crime nation elect,07-18-2020 04:56:00,1.2843511907681567e+18,pos
346,rt so i cannot wait watch harri way,07-18-2020 04:51:37,1.2843500862275584e+18,neg
347,rt say joe biden media want let,07-18-2020 04:51:09,1.2843499683131802e+18,neg
348,rt america v social,07-18-2020 04:50:03,1.2843496930074542e+18,neg
349,rt in america defund less safe go opportun zone stop,07-18-2020 04:49:44,1.2843496116421714e+18,neg
350,rt make case text trump,07-18-2020 04:49:26,1.284349538300506e+18,neg
351,rt thi mama,07-18-2020 04:49:04,1.2843494462480712e+18,pos
352,rt gracia,07-18-2020 04:48:52,1.2843493941842207e+18,neg
353,rt biden is trojan hors for a radic mike penc warn,07-18-2020 04:48:41,1.2843493506348237e+18,UNCERTAIN
354,rt gracia vara nuestro amigo venezolano por reunir hoy sobr junto vamo el,07-18-2020 04:47:58,1.2843491690885612e+18,UNCERTAIN
355,rt vice presid rip joe econom last thing recoveri need tax,07-18-2020 04:47:03,1.2843489397398446e+18,neg
356,rt back dead,07-18-2020 04:45:53,1.284348643932332e+18,neg
357,rt lincoln project john weaver regist foreign agent russia last,07-18-2020 04:44:14,1.2843482284823265e+18,neg
358,rt congrat well,07-18-2020 04:42:45,1.2843478577519452e+18,UNCERTAIN
359,rt joe biden rais hand support give illeg immigr free health care make hardwork american pay,07-18-2020 04:41:19,1.2843474957877617e+18,pos
360,rt new bombshel video reveal one thing could ruin senat,07-18-2020 04:40:46,1.284347358491353e+18,neg
361,rt i know connect wapo take million chines foreign agent china daili,07-18-2020 04:39:30,1.2843470391957627e+18,neg
362,rt my latest plagiar is danger america,07-18-2020 04:38:09,1.2843466989160366e+18,neg
363,rt,07-18-2020 04:37:52,1.2843466264217231e+18,neg
364,rt break endors presid reelect,07-18-2020 04:37:33,1.2843465481392865e+18,neg
365,rt or they want biden speak debat,07-18-2020 04:37:28,1.2843465259136205e+18,neg
366,rt spin say media bias agre bari weiss rip new york also say,07-18-2020 04:36:47,1.2843463556164936e+18,neg
